InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,InvoiceDay
548095,22722,SET OF 6 SOLDIER SKITTLES,2,2011-04-30 10:40:00,5.31,13835,United Kingdom,10.62,2011-04,2011-04-30
549552,22629,SPACEBOY LUNCH BOX,5,2011-03-10 18:37:00,1.99,14047,United Kingdom,9.95,2011-03,2011-03-10
551297,22467,GUMBALL COAT RACK,2,2011-11-10 10:11:00,2.54,14294,United Kingdom,5.08,2011-11,2011-11-10
544916,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-19 16:05:00,12.79,13445,United Kingdom,25.58,2011-11,2011-11-19
538262,22382,LUNCH BAG SPACEBOY DESIGN,4,2011-10-10 10:23:00,1.35,12607,United Kingdom,5.4,2011-10,2011-10-10
540625,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-11-18 08:41:00,3.51,12892,United Kingdom,10.53,2011-11,2011-11-18
550763,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-09-07 12:46:00,1.1,14226,United Kingdom,1.1,2011-09,2011-09-07
538938,47566,PARTY BUNTING,1,2011-06-10 11:12:00,5.2,12687,United Kingdom,5.2,2011-06,2011-06-10
538454,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-04-02 11:53:00,3.22,12632,United Kingdom,3.22,2011-04,2011-04-02
545278,22492,MINI PAINT SET VINTAGE,2,2011-10-08 08:22:00,0.87,13492,United Kingdom,1.74,2011-10,2011-10-08
543986,22382,LUNCH BAG SPACEBOY DESIGN,3,2011-10-31 15:05:00,1.82,13339,Germany,5.46,2011-10,2011-10-31
547386,22492,MINI PAINT SET VINTAGE,3,2011-08-04 11:23:00,0.57,13752,United Kingdom,1.71,2011-08,2011-08-04
549292,22492,MINI PAINT SET VINTAGE,1,2011-02-25 14:49:00,0.66,14005,United Kingdom,0.66,2011-02,2011-02-25
548164,22492,MINI PAINT SET VINTAGE,1,2011-07-18 09:01:00,0.7,13848,United Kingdom,0.7,2011-07,2011-07-18
549648,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-11-10 17:25:00,2.33,14055,United Kingdom,4.66,2011-11,2011-11-10
549890,23301,GARDENERS KNEELING PAD KEEP CALM,6,2011-05-27 08:42:00,2.38,14073,United Kingdom,14.28,2011-05,2011-05-27
537507,23298,SPOTTY BUNNY DOORSTOP,1,2011-04-28 10:07:00,4.27,12499,United Kingdom,4.27,2011-04,2011-04-28
540204,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2011-10-21 09:59:00,4.3,12845,France,21.5,2011-10,2011-10-21
546932,22632,HAND WARMER RED POLKA DOT,1,2011-05-14 16:08:00,2.51,13712,United Kingdom,2.51,2011-05,2011-05-14
541247,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-10-16 13:59:00,3.52,12975,United Kingdom,14.08,2011-10,2011-10-16
541278,22467,GUMBALL COAT RACK,6,2011-11-05 07:35:00,3.32,12981,Germany,19.92,2011-11,2011-11-05
542860,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-07-03 08:23:00,3.11,13185,United Kingdom,3.11,2011-07,2011-07-03
550179,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-14 10:37:00,2.63,14120,United Kingdom,10.52,2011-06,2011-06-14
551049,23298,SPOTTY BUNNY DOORSTOP,20,2011-05-10 13:34:00,5.45,14261,United Kingdom,109.0,2011-05,2011-05-10
547336,22632,HAND WARMER RED POLKA DOT,12,2011-11-25 13:25:00,2.91,13749,United Kingdom,34.92,2011-11,2011-11-25
545238,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2011-01-08 18:41:00,4.7,13480,United Kingdom,14.1,2011-01,2011-01-08
538075,22629,SPACEBOY LUNCH BOX,3,2011-02-18 16:25:00,1.82,12580,United Kingdom,5.46,2011-02,2011-02-18
539519,22551,PLASTERS IN TIN SPACEBOY,13,2011-07-08 12:08:00,1.34,12752,United Kingdom,17.42,2011-07,2011-07-08
539756,22383,LUNCH BAG SUKI DESIGN,2,2011-05-09 09:17:00,2.29,12786,United Kingdom,4.58,2011-05,2011-05-09
549053,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-23 09:33:00,12.16,13969,United Kingdom,24.32,2011-08,2011-08-23
538758,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-12-08 13:59:00,3.92,12659,United Kingdom,11.76,2011-12,2011-12-08
549628,22492,MINI PAINT SET VINTAGE,4,2011-10-21 19:39:00,0.84,14055,United Kingdom,3.36,2011-10,2011-10-21
544918,23356,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-06-22 11:15:00,5.28,13445,United Kingdom,31.68,2011-06,2011-06-22
546571,23355,HOT WATER BOTTLE KEEP CALM,1,2010-12-09 09:54:00,5.14,13660,United Kingdom,5.14,2010-12,2010-12-09
546641,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-10-05 08:45:00,6.35,13665,United Kingdom,12.7,2011-10,2011-10-05
540627,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-10-14 07:05:00,5.92,12892,United Kingdom,11.84,2011-10,2011-10-14
543546,22580,ADVENT CALENDAR GINGHAM SACK,7,2011-02-07 10:37:00,4.82,13272,United Kingdom,33.74,2011-02,2011-02-07
549870,22697,GREEN REGENCY TEACUP AND SAUCER,7,2011-10-25 07:59:00,3.28,14073,United Kingdom,22.96,2011-10,2011-10-25
541672,22467,GUMBALL COAT RACK,1,2011-12-02 07:00:00,2.55,13019,United Kingdom,2.55,2011-12,2011-12-02
540028,22659,LUNCH BAG CARS BLUE,3,2011-10-31 18:52:00,1.43,12816,United Kingdom,4.29,2011-10,2011-10-31
538103,22580,ADVENT CALENDAR GINGHAM SACK,11,2011-07-31 10:49:00,4.07,12583,United Kingdom,44.77,2011-07,2011-07-31
549281,23084,RABBIT NIGHT LIGHT,3,2011-08-24 11:01:00,1.77,14005,United Kingdom,5.31,2011-08,2011-08-24
544709,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-06-02 18:59:00,2.97,13418,United Kingdom,5.94,2011-06,2011-06-02
538055,47566,PARTY BUNTING,1,2011-06-13 15:02:00,5.52,12576,United Kingdom,5.52,2011-06,2011-06-13
550791,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2011-06-15 18:02:00,2.34,14232,United Kingdom,7.02,2011-06,2011-06-15
551212,22748,POPPY'S PLAYHOUSE KITCHEN,19,2011-08-09 16:07:00,2.25,14280,United Kingdom,42.75,2011-08,2011-08-09
550874,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-09-15 11:45:00,4.86,14235,France,4.86,2011-09,2011-09-15
551689,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-09-01 11:45:00,4.37,14338,United Kingdom,4.37,2011-09,2011-09-01
542547,22423,REGENCY CAKESTAND 3 TIER,1,2011-09-08 19:36:00,16.92,13130,United Kingdom,16.92,2011-09,2011-09-08
547577,21175,GIN + TONIC DIET METAL SIGN,2,2011-08-12 13:39:00,2.78,13771,United Kingdom,5.56,2011-08,2011-08-12
538449,22492,MINI PAINT SET VINTAGE,5,2011-02-05 16:02:00,0.66,12632,United Kingdom,3.3,2011-02,2011-02-05
536453,23355,HOT WATER BOTTLE KEEP CALM,2,2011-10-04 19:38:00,4.37,12357,Spain,8.74,2011-10,2011-10-04
538606,22469,HEART OF WICKER SMALL,3,2011-10-21 15:06:00,2.28,12646,United Kingdom,6.84,2011-10,2011-10-21
547666,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-08-15 10:41:00,3.46,13780,Belgium,6.92,2011-08,2011-08-15
537124,22632,HAND WARMER RED POLKA DOT,2,2011-02-19 07:24:00,1.7,12429,United Kingdom,3.4,2011-02,2011-02-19
540352,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-09-19 19:39:00,3.43,12861,Australia,3.43,2011-09,2011-09-19
545502,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-04-26 11:44:00,3.82,13506,Portugal,3.82,2011-04,2011-04-26
546940,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-13 15:54:00,4.45,13712,United Kingdom,4.45,2011-09,2011-09-13
543282,21176,CHOCOLATE HOT WATER BOTTLE,4,2011-03-15 15:34:00,4.33,13241,United Kingdom,17.32,2011-03,2011-03-15
549104,23084,RABBIT NIGHT LIGHT,1,2011-03-15 19:39:00,1.99,13975,United Kingdom,1.99,2011-03,2011-03-15
538619,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2011-01-04 18:20:00,3.62,12646,United Kingdom,14.48,2011-01,2011-01-04
544626,21928,JUMBO BAG WOODLAND ANIMALS,2,2011-09-10 11:44:00,2.74,13412,United Kingdom,5.48,2011-09,2011-09-10
542031,22580,ADVENT CALENDAR GINGHAM SACK,5,2011-11-02 18:17:00,4.18,13070,Germany,20.9,2011-11,2011-11-02
538652,22580,ADVENT CALENDAR GINGHAM SACK,4,2011-02-08 13:51:00,3.65,12649,United Kingdom,14.6,2011-02,2011-02-08
546374,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-06-11 15:39:00,1.48,13638,Canada,2.96,2011-06,2011-06-11
545092,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-03-23 08:17:00,5.09,13464,United Kingdom,45.81,2011-03,2011-03-23
542463,22386,JUMBO BAG PINK POLKADOT,4,2011-10-13 11:48:00,1.76,13124,United Kingdom,7.04,2011-10,2011-10-13
537340,23084,RABBIT NIGHT LIGHT,3,2011-06-24 12:27:00,2.03,12475,United Kingdom,6.09,2011-06,2011-06-24
551608,22629,SPACEBOY LUNCH BOX,2,2011-06-06 11:58:00,1.92,14331,United Kingdom,3.84,2011-06,2011-06-06
551367,22551,PLASTERS IN TIN SPACEBOY,4,2011-04-29 15:36:00,2.52,14304,Australia,10.08,2011-04,2011-04-29
542390,22698,PINK REGENCY TEACUP AND SAUCER,5,2011-09-20 10:33:00,2.69,13108,United Kingdom,13.45,2011-09,2011-09-20
544207,22633,HAND WARMER UNION JACK,3,2011-08-13 07:40:00,1.85,13361,United Kingdom,5.55,2011-08,2011-08-13
549092,22383,LUNCH BAG SUKI DESIGN,6,2011-09-12 14:40:00,1.97,13975,United Kingdom,11.82,2011-09,2011-09-12
547777,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-08-11 13:30:00,2.82,13798,United Kingdom,2.82,2011-08,2011-08-11
545746,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-11-19 11:46:00,4.45,13555,United Kingdom,8.9,2011-11,2011-11-19
549163,22580,ADVENT CALENDAR GINGHAM SACK,2,2011-03-30 18:05:00,3.3,13980,United Kingdom,6.6,2011-03,2011-03-30
548931,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-04-02 11:41:00,4.04,13965,France,8.08,2011-04,2011-04-02
548030,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-06-14 07:03:00,6.72,13827,United Kingdom,13.44,2011-06,2011-06-14
543234,47566,PARTY BUNTING,1,2011-09-19 12:45:00,4.67,13232,Spain,4.67,2011-09,2011-09-19
549857,22748,POPPY'S PLAYHOUSE KITCHEN,11,2011-09-15 14:44:00,2.04,14073,United Kingdom,22.44,2011-09,2011-09-15
543572,22383,LUNCH BAG SUKI DESIGN,19,2011-05-21 10:40:00,1.93,13273,United Kingdom,36.67,2011-05,2011-05-21
540795,22383,LUNCH BAG SUKI DESIGN,6,2011-09-07 16:39:00,1.5,12911,United Kingdom,9.0,2011-09,2011-09-07
545103,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-12-05 15:56:00,10.13,13464,United Kingdom,10.13,2011-12,2011-12-05
540677,22469,HEART OF WICKER SMALL,4,2011-10-02 13:41:00,2.36,12900,United Kingdom,9.44,2011-10,2011-10-02
546274,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-07-14 15:31:00,1.74,13625,United Kingdom,3.48,2011-07,2011-07-14
550638,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-31 12:42:00,11.54,14202,United Kingdom,23.08,2011-05,2011-05-31
544569,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-09-16 16:23:00,3.83,13403,United Kingdom,7.66,2011-09,2011-09-16
550652,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-11-10 07:20:00,4.45,14202,United Kingdom,26.7,2011-11,2011-11-10
548494,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-11-05 14:35:00,1.24,13891,United Kingdom,2.48,2011-11,2011-11-05
548422,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-06-07 09:51:00,2.03,13884,United Kingdom,8.12,2011-06,2011-06-07
549738,22659,LUNCH BAG CARS BLUE,1,2011-05-04 19:27:00,2.41,14066,United Kingdom,2.41,2011-05,2011-05-04
543763,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-09-15 14:01:00,3.87,13310,United Kingdom,7.74,2011-09,2011-09-15
538299,22659,LUNCH BAG CARS BLUE,1,2011-11-02 09:18:00,2.0,12614,United Kingdom,2.0,2011-11,2011-11-02
551206,71053,WHITE METAL LANTERN,3,2011-12-08 10:46:00,3.89,14280,United Kingdom,11.67,2011-12,2011-12-08
536649,22722,SET OF 6 SOLDIER SKITTLES,1,2011-10-03 07:11:00,6.05,12387,United Kingdom,6.05,2011-10,2011-10-03
551460,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-04-30 13:45:00,1.54,14317,United Kingdom,6.16,2011-04,2011-04-30
543794,22467,GUMBALL COAT RACK,1,2011-08-15 19:10:00,2.62,13311,United Kingdom,2.62,2011-08,2011-08-15
544659,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-12-08 13:58:00,2.91,13418,United Kingdom,2.91,2011-12,2011-12-08
541054,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-04-02 11:54:00,2.56,12946,Spain,33.28,2011-04,2011-04-02
545490,22467,GUMBALL COAT RACK,1,2011-08-12 17:28:00,3.69,13505,United Kingdom,3.69,2011-08,2011-08-12
545301,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-09-18 11:12:00,2.53,13492,United Kingdom,2.53,2011-09,2011-09-18
549857,10002,INFLATABLE POLITICAL GLOBE,1,2011-09-15 14:44:00,0.87,14073,United Kingdom,0.87,2011-09,2011-09-15
546605,23084,RABBIT NIGHT LIGHT,1,2011-12-05 13:36:00,2.13,13662,United Kingdom,2.13,2011-12,2011-12-05
546942,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-09-02 16:23:00,4.12,13712,United Kingdom,4.12,2011-09,2011-09-02
545282,21176,CHOCOLATE HOT WATER BOTTLE,5,2011-05-05 10:04:00,5.34,13492,United Kingdom,26.7,2011-05,2011-05-05
551156,23298,SPOTTY BUNNY DOORSTOP,1,2011-09-24 16:41:00,6.02,14274,United Kingdom,6.02,2011-09,2011-09-24
550010,71053,WHITE METAL LANTERN,2,2011-04-19 19:42:00,2.94,14086,United Kingdom,5.88,2011-04,2011-04-19
551523,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-08-30 10:56:00,3.13,14325,Germany,3.13,2011-08,2011-08-30
543574,71053,WHITE METAL LANTERN,1,2011-04-07 13:17:00,3.71,13273,United Kingdom,3.71,2011-04,2011-04-07
542132,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-05-27 08:21:00,3.28,13081,United Kingdom,6.56,2011-05,2011-05-27
540860,22722,SET OF 6 SOLDIER SKITTLES,4,2011-07-06 16:17:00,6.61,12914,United Kingdom,26.44,2011-07,2011-07-06
546888,21175,GIN + TONIC DIET METAL SIGN,8,2011-09-10 10:50:00,2.42,13707,United Kingdom,19.36,2011-09,2011-09-10
548811,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-03-24 14:48:00,1.9,13938,United Kingdom,3.8,2011-03,2011-03-24
539319,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-02-08 08:04:00,4.38,12726,United Kingdom,17.52,2011-02,2011-02-08
551607,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-08 11:49:00,11.57,14331,United Kingdom,11.57,2011-08,2011-08-08
539122,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-11 13:10:00,2.39,12706,United Kingdom,2.39,2011-03,2011-03-11
551189,22551,PLASTERS IN TIN SPACEBOY,5,2011-02-19 18:38:00,2.63,14279,United Kingdom,13.15,2011-02,2011-02-19
551643,22659,LUNCH BAG CARS BLUE,1,2011-05-23 10:04:00,1.76,14332,United Kingdom,1.76,2011-05,2011-05-23
542843,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-01-13 19:39:00,1.3,13178,United Kingdom,7.8,2011-01,2011-01-13
547831,22552,PLASTERS IN TIN STRONGMAN,8,2011-02-03 19:57:00,1.86,13803,United Kingdom,14.88,2011-02,2011-02-03
547006,22551,PLASTERS IN TIN SPACEBOY,10,2011-06-17 16:49:00,2.63,13715,United Kingdom,26.3,2011-06,2011-06-17
537812,22423,REGENCY CAKESTAND 3 TIER,4,2011-06-24 19:12:00,13.13,12545,United Kingdom,52.52,2011-06,2011-06-24
544612,23084,RABBIT NIGHT LIGHT,1,2011-08-09 17:20:00,2.3,13412,United Kingdom,2.3,2011-08,2011-08-09
544669,22722,SET OF 6 SOLDIER SKITTLES,1,2011-07-14 08:04:00,6.5,13418,United Kingdom,6.5,2011-07,2011-07-14
541541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-05 14:45:00,3.64,13004,United Kingdom,21.84,2011-04,2011-04-05
542616,22659,LUNCH BAG CARS BLUE,4,2011-11-24 09:13:00,1.59,13140,United Kingdom,6.36,2011-11,2011-11-24
547948,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-09-06 14:41:00,1.81,13817,United Kingdom,3.62,2011-09,2011-09-06
537028,22633,HAND WARMER UNION JACK,1,2011-10-06 15:19:00,2.24,12422,United Kingdom,2.24,2011-10,2011-10-06
548327,22629,SPACEBOY LUNCH BOX,2,2011-06-06 16:25:00,2.29,13871,Australia,4.58,2011-06,2011-06-06
538770,21175,GIN + TONIC DIET METAL SIGN,8,2011-08-06 09:34:00,2.35,12661,United Kingdom,18.8,2011-08,2011-08-06
551477,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-09-25 18:47:00,3.93,14321,United Kingdom,7.86,2011-09,2011-09-25
538134,22423,REGENCY CAKESTAND 3 TIER,2,2011-09-18 17:16:00,14.12,12585,United Kingdom,28.24,2011-09,2011-09-18
550902,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-17 19:49:00,2.81,14239,United Kingdom,2.81,2010-12,2010-12-17
539419,22382,LUNCH BAG SPACEBOY DESIGN,5,2011-09-03 15:27:00,1.84,12739,United Kingdom,9.2,2011-09,2011-09-03
548110,22752,SET 7 BABUSHKA NESTING BOXES,21,2011-07-23 18:26:00,7.99,13840,United Kingdom,167.79,2011-07,2011-07-23
550498,23300,GARDENERS KNEELING PAD CUP OF TEA,4,2010-12-11 18:59:00,2.06,14173,United Kingdom,8.24,2010-12,2010-12-11
544492,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-12-06 14:22:00,1.78,13396,Portugal,7.12,2011-12,2011-12-06
537452,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-08-31 13:34:00,2.74,12493,United Kingdom,2.74,2011-08,2011-08-31
549691,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-06-15 11:08:00,4.8,14062,United Kingdom,9.6,2011-06,2011-06-15
544113,22469,HEART OF WICKER SMALL,1,2011-08-28 13:48:00,1.79,13345,Germany,1.79,2011-08,2011-08-28
549749,23356,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-01-10 19:59:00,6.97,14066,United Kingdom,20.91,2011-01,2011-01-10
539762,22470,HEART OF WICKER LARGE,8,2011-04-01 12:04:00,4.5,12786,United Kingdom,36.0,2011-04,2011-04-01
545233,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-05-04 18:01:00,2.42,13480,United Kingdom,4.84,2011-05,2011-05-04
537105,21176,CHOCOLATE HOT WATER BOTTLE,1,2011-09-06 18:31:00,4.31,12428,Sweden,4.31,2011-09,2011-09-06
542750,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-03-14 12:20:00,3.01,13157,United Kingdom,3.01,2011-03,2011-03-14
550793,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-29 10:58:00,11.19,14233,United Kingdom,22.38,2011-01,2011-01-29
548200,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-12-01 09:07:00,1.84,13851,United Kingdom,12.88,2011-12,2011-12-01
537964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-17 19:30:00,3.54,12565,United Kingdom,3.54,2011-07,2011-07-17
546094,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-03-24 07:41:00,1.29,13600,United Kingdom,1.29,2011-03,2011-03-24
549108,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-11-19 19:24:00,3.41,13975,United Kingdom,3.41,2011-11,2011-11-19
549981,22492,MINI PAINT SET VINTAGE,1,2011-07-21 15:11:00,0.7,14081,United Kingdom,0.7,2011-07,2011-07-21
547976,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-05-07 17:43:00,3.15,13821,United Kingdom,3.15,2011-05,2011-05-07
544613,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-09-05 14:52:00,3.89,13412,United Kingdom,3.89,2011-09,2011-09-05
538459,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-06-12 09:59:00,1.88,12632,United Kingdom,22.56,2011-06,2011-06-12
550386,21175,GIN + TONIC DIET METAL SIGN,2,2011-12-01 14:59:00,2.0,14148,United Kingdom,4.0,2011-12,2011-12-01
538691,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-09-14 15:50:00,3.82,12657,United Kingdom,3.82,2011-09,2011-09-14
538435,23355,HOT WATER BOTTLE KEEP CALM,3,2011-07-29 12:45:00,4.76,12632,United Kingdom,14.28,2011-07,2011-07-29
536671,22659,LUNCH BAG CARS BLUE,1,2011-10-07 10:12:00,1.93,12388,United Kingdom,1.93,2011-10,2011-10-07
550322,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-07-02 15:16:00,1.59,14139,United Kingdom,3.18,2011-07,2011-07-02
542316,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-09-02 18:28:00,2.14,13101,United Kingdom,4.28,2011-09,2011-09-02
538546,22580,ADVENT CALENDAR GINGHAM SACK,4,2011-10-24 08:20:00,3.69,12643,Portugal,14.76,2011-10,2011-10-24
541083,22629,SPACEBOY LUNCH BOX,5,2011-11-26 10:18:00,1.79,12950,Sweden,8.95,2011-11,2011-11-26
541331,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-06-01 08:03:00,3.66,12986,United Kingdom,10.98,2011-06,2011-06-01
550709,23355,HOT WATER BOTTLE KEEP CALM,4,2011-10-29 09:55:00,5.41,14212,United Kingdom,21.64,2011-10,2011-10-29
542129,22467,GUMBALL COAT RACK,3,2011-07-08 11:36:00,3.05,13081,United Kingdom,9.15,2011-07,2011-07-08
543904,22632,HAND WARMER RED POLKA DOT,1,2011-06-04 19:28:00,2.29,13324,United Kingdom,2.29,2011-06,2011-06-04
542538,23298,SPOTTY BUNNY DOORSTOP,5,2011-05-29 16:57:00,7.64,13130,United Kingdom,38.2,2011-05,2011-05-29
545098,22386,JUMBO BAG PINK POLKADOT,4,2011-11-05 16:56:00,2.27,13464,United Kingdom,9.08,2011-11,2011-11-05
549034,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-07-01 10:06:00,2.96,13968,United Kingdom,26.64,2011-07,2011-07-01
545914,23298,SPOTTY BUNNY DOORSTOP,14,2011-01-25 09:40:00,4.66,13579,United Kingdom,65.24,2011-01,2011-01-25
544280,22492,MINI PAINT SET VINTAGE,1,2011-10-11 10:43:00,0.61,13381,France,0.61,2011-10,2011-10-11
544584,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-03-25 13:11:00,3.38,13405,United Kingdom,3.38,2011-03,2011-03-25
539932,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-07-17 10:17:00,2.91,12805,Austria,2.91,2011-07,2011-07-17
541333,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-05-06 07:26:00,2.18,12986,United Kingdom,6.54,2011-05,2011-05-06
545982,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-10-07 10:19:00,3.15,13585,United Kingdom,9.45,2011-10,2011-10-07
538309,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,5,2011-08-09 12:51:00,4.61,12614,United Kingdom,23.05,2011-08,2011-08-09
546957,22629,SPACEBOY LUNCH BOX,1,2011-01-22 18:51:00,2.64,13712,United Kingdom,2.64,2011-01,2011-01-22
537043,22423,REGENCY CAKESTAND 3 TIER,1,2011-09-11 12:04:00,16.61,12422,United Kingdom,16.61,2011-09,2011-09-11
547775,22633,HAND WARMER UNION JACK,3,2011-03-11 09:06:00,2.74,13798,United Kingdom,8.22,2011-03,2011-03-11
536522,23084,RABBIT NIGHT LIGHT,3,2011-10-08 09:14:00,1.41,12374,France,4.23,2011-10,2011-10-08
542500,22551,PLASTERS IN TIN SPACEBOY,2,2011-01-20 15:10:00,2.34,13130,United Kingdom,4.68,2011-01,2011-01-20
544492,23084,RABBIT NIGHT LIGHT,5,2011-12-06 14:22:00,2.63,13396,Portugal,13.15,2011-12,2011-12-06
547409,22310,IVORY KNITTED MUG COSY,1,2011-10-30 11:00:00,1.69,13756,United Kingdom,1.69,2011-10,2011-10-30
545378,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-05-22 17:02:00,3.21,13493,France,3.21,2011-05,2011-05-22
537659,22467,GUMBALL COAT RACK,8,2011-07-06 07:16:00,2.13,12527,United Kingdom,17.04,2011-07,2011-07-06
540507,22467,GUMBALL COAT RACK,1,2011-03-06 14:13:00,3.9,12876,United Kingdom,3.9,2011-03,2011-03-06
549529,22386,JUMBO BAG PINK POLKADOT,5,2011-08-02 08:38:00,2.92,14040,United Kingdom,14.6,2011-08,2011-08-02
536979,47566,PARTY BUNTING,9,2011-11-11 09:01:00,4.94,12419,United Kingdom,44.46,2011-11,2011-11-11
550738,22659,LUNCH BAG CARS BLUE,1,2011-10-21 10:55:00,1.34,14217,United Kingdom,1.34,2011-10,2011-10-21
551360,22423,REGENCY CAKESTAND 3 TIER,3,2011-08-25 15:38:00,18.18,14304,Australia,54.54,2011-08,2011-08-25
536836,22632,HAND WARMER RED POLKA DOT,8,2011-04-03 17:57:00,1.74,12407,Sweden,13.92,2011-04,2011-04-03
549079,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-03-15 12:16:00,3.11,13974,Spain,3.11,2011-03,2011-03-15
539423,21175,GIN + TONIC DIET METAL SIGN,2,2011-08-18 19:01:00,2.73,12739,United Kingdom,5.46,2011-08,2011-08-18
543732,21232,STRAWBERRY CERAMIC TRINKET BOX,5,2011-11-08 14:54:00,1.23,13305,United Kingdom,6.15,2011-11,2011-11-08
543952,22492,MINI PAINT SET VINTAGE,4,2011-01-29 09:29:00,0.63,13332,Austria,2.52,2011-01,2011-01-29
542640,21175,GIN + TONIC DIET METAL SIGN,24,2011-04-22 18:38:00,2.37,13143,United Kingdom,56.88,2011-04,2011-04-22
537586,22659,LUNCH BAG CARS BLUE,2,2011-11-05 16:44:00,1.41,12514,United Kingdom,2.82,2011-11,2011-11-05
