InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
549123,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2010-12-06 12:45:00,3.6,13979.0,United Kingdom
550800,23355,HOT WATER BOTTLE KEEP CALM,1,2011-09-23 12:54:00,6.77,14233.0,United Kingdom
543923,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-11-14 07:41:00,4.87,13324.0,United Kingdom
547444,10002,INFLATABLE POLITICAL GLOBE,4,2011-11-09 10:37:00,1.23,13763.0,United Kingdom
547699,22470,HEART OF WICKER LARGE,1,2011-10-01 07:57:00,2.79,13785.0,Finland
543913,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-09-29 15:17:00,1.51,13324.0,United Kingdom
538491,22993,SET OF 4 PANTRY JELLY MOULDS,5,2011-09-27 09:06:00,1.05,12638.0,United Kingdom
536787,22469,HEART OF WICKER SMALL,3,2011-12-06 10:02:00,1.72,12400.0,United Kingdom
538714,47566,PARTY BUNTING,4,2011-11-13 07:00:00,6.57,12657.0,United Kingdom
550787,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-06-13 09:26:00,2.81,14231.0,United Kingdom
541765,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-11-26 13:28:00,1.68,13034.0,Spain
545688,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-28 16:23:00,13.36,13541.0,Spain
544481,22632,HAND WARMER RED POLKA DOT,1,2011-08-28 19:34:00,2.42,13396.0,Portugal
541339,22492,MINI PAINT SET VINTAGE,4,2011-06-21 10:14:00,0.9,12986.0,United Kingdom
547643,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-10-15 17:34:00,2.81,13774.0,Spain
538978,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-07-21 19:42:00,5.87,12690.0,Belgium
547358,22552,PLASTERS IN TIN STRONGMAN,3,2011-03-05 08:50:00,2.72,13749.0,United Kingdom
549155,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-07-16 15:06:00,1.24,13980.0,United Kingdom
541751,23356,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-02-10 13:22:00,5.84,13034.0,Spain
536779,23298,SPOTTY BUNNY DOORSTOP,1,2011-01-11 11:47:00,4.44,12396.0,United Kingdom
541761,22697,GREEN REGENCY TEACUP AND SAUCER,8,2011-01-23 17:40:00,3.21,13034.0,Spain
538257,10002,INFLATABLE POLITICAL GLOBE,3,2011-11-26 11:52:00,0.85,12606.0,United Kingdom
545243,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-05-21 14:09:00,0.0,13480.0,United Kingdom
537026,23356,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-06-24 11:00:00,6.02,12422.0,United Kingdom
548929,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-09-23 14:50:00,2.5,13965.0,France
546064,22467,GUMBALL COAT RACK,4,2011-02-19 18:00:00,3.06,13594.0,United Kingdom
544118,22470,HEART OF WICKER LARGE,7,2010-12-31 09:06:00,2.7,13348.0,Switzerland
543539,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-08-15 15:58:00,6.11,13272.0,United Kingdom
547091,22423,REGENCY CAKESTAND 3 TIER,10,2011-10-13 19:53:00,12.45,13724.0,United Kingdom
538574,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-05-11 15:15:00,3.19,12645.0,Denmark
549897,71053,WHITE METAL LANTERN,3,2011-09-09 18:21:00,3.75,14073.0,United Kingdom
545387,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-09-16 16:18:00,2.34,13498.0,USA
537056,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-10-18 07:15:00,2.36,12422.0,United Kingdom
541332,22698,PINK REGENCY TEACUP AND SAUCER,5,2011-04-14 08:05:00,3.75,12986.0,United Kingdom
542912,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-09-16 11:15:00,3.29,13189.0,United Kingdom
537331,22469,HEART OF WICKER SMALL,9,2011-11-07 07:34:00,1.88,12475.0,United Kingdom
539031,21175,GIN + TONIC DIET METAL SIGN,1,2011-03-31 17:49:00,1.96,12691.0,United Kingdom
537428,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,4,2011-11-25 07:46:00,1.39,12491.0,United Kingdom
543672,21175,GIN + TONIC DIET METAL SIGN,2,2011-03-23 16:59:00,1.82,13292.0,United Kingdom
551648,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-12-03 09:01:00,4.36,14332.0,United Kingdom
547478,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-01-14 18:07:00,3.13,13763.0,United Kingdom
540751,22697,GREEN REGENCY TEACUP AND SAUCER,4,2011-10-07 13:34:00,3.46,12905.0,United Kingdom
541424,22629,SPACEBOY LUNCH BOX,8,2011-05-06 13:12:00,2.14,12995.0,Norway
537987,23298,SPOTTY BUNNY DOORSTOP,2,2011-08-20 12:31:00,6.17,12565.0,United Kingdom
544080,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2011-02-12 09:43:00,1.66,13344.0,United Kingdom
541344,22467,GUMBALL COAT RACK,1,2011-11-25 14:35:00,3.53,12986.0,United Kingdom
539214,22632,HAND WARMER RED POLKA DOT,1,2011-10-27 10:23:00,2.54,12714.0,United Kingdom
548966,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-10-30 18:19:00,2.36,13965.0,France
537608,22697,GREEN REGENCY TEACUP AND SAUCER,4,2011-10-14 13:47:00,2.71,12519.0,United Kingdom
537416,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-07-07 18:35:00,3.48,12490.0,United Kingdom
542638,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-02-26 08:22:00,2.85,13143.0,United Kingdom
544819,22580,ADVENT CALENDAR GINGHAM SACK,4,2011-06-12 07:33:00,3.22,13439.0,United Kingdom
544433,22470,HEART OF WICKER LARGE,1,2011-08-20 08:11:00,4.41,,USA
539783,23298,SPOTTY BUNNY DOORSTOP,5,2011-11-10 07:16:00,7.4,12786.0,United Kingdom
537697,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-11-02 10:17:00,3.6,12530.0,United Kingdom
546827,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-02-19 07:28:00,1.47,13695.0,United Kingdom
548118,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2011-05-07 12:42:00,2.29,13842.0,United Kingdom
549616,22722,SET OF 6 SOLDIER SKITTLES,3,2011-11-02 13:22:00,5.54,14052.0,United Kingdom
538760,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-11-16 07:39:00,3.68,12659.0,United Kingdom
539911,22632,HAND WARMER RED POLKA DOT,2,2011-11-29 15:52:00,2.68,12804.0,United Kingdom
547203,22383,LUNCH BAG SUKI DESIGN,1,2011-06-16 14:30:00,2.44,13738.0,United Kingdom
546295,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-03-26 18:06:00,2.4,13628.0,United Kingdom
542660,21175,GIN + TONIC DIET METAL SIGN,3,2011-07-08 19:04:00,2.63,13145.0,United Kingdom
548419,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-07-05 19:10:00,2.11,13884.0,United Kingdom
536888,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-10-21 13:51:00,5.91,12415.0,France
547014,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-22 14:19:00,17.88,13715.0,United Kingdom
542349,71053,WHITE METAL LANTERN,3,2011-11-12 17:27:00,3.01,13103.0,United Kingdom
549121,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-04-18 07:14:00,3.69,13979.0,United Kingdom
541933,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-07-14 07:24:00,1.81,13053.0,Norway
540903,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-11-23 17:22:00,2.92,12923.0,United Kingdom
542006,22552,PLASTERS IN TIN STRONGMAN,2,2011-09-04 16:20:00,1.74,13066.0,United Kingdom
540931,23084,RABBIT NIGHT LIGHT,4,2011-11-18 08:24:00,1.2,,United Kingdom
538579,22492,MINI PAINT SET VINTAGE,12,2011-05-15 15:06:00,0.77,12646.0,United Kingdom
538721,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-05-29 14:04:00,3.21,12659.0,United Kingdom
546970,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-09-08 08:22:00,4.43,13712.0,United Kingdom
549563,22633,HAND WARMER UNION JACK,1,2011-06-01 17:37:00,2.01,14047.0,United Kingdom
542920,22383,LUNCH BAG SUKI DESIGN,2,2011-10-06 18:19:00,1.65,13189.0,United Kingdom
549957,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-20 08:28:00,1.71,14080.0,United Kingdom
543937,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-07-04 07:24:00,3.1,13325.0,United Kingdom
541145,71053,WHITE METAL LANTERN,4,2011-10-07 19:13:00,3.52,12959.0,United Kingdom
544913,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-08-01 15:53:00,2.07,13445.0,United Kingdom
541149,22629,SPACEBOY LUNCH BOX,1,2011-11-10 13:31:00,2.14,12959.0,United Kingdom
549737,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-09-08 15:41:00,2.3,14066.0,United Kingdom
548680,71053,WHITE METAL LANTERN,4,2011-08-30 19:40:00,3.82,13922.0,United Kingdom
547610,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-10-10 07:10:00,2.72,,Spain
550033,22551,PLASTERS IN TIN SPACEBOY,5,2011-02-11 14:44:00,1.55,14090.0,United Kingdom
536631,23355,HOT WATER BOTTLE KEEP CALM,6,2011-02-08 11:13:00,4.54,12387.0,United Kingdom
542379,22633,HAND WARMER UNION JACK,1,2011-08-09 17:20:00,1.69,13107.0,United Kingdom
537816,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-08-25 12:19:00,7.04,12546.0,United Kingdom
544833,22748,POPPY'S PLAYHOUSE KITCHEN,11,2011-03-23 09:42:00,2.26,13439.0,United Kingdom
542331,23356,HOT WATER BOTTLE TEA AND SYMPATHY,3,2010-12-25 16:11:00,6.23,13101.0,United Kingdom
543901,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-04-23 08:36:00,3.76,13324.0,United Kingdom
547333,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-07-25 12:47:00,5.8,13749.0,United Kingdom
543227,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,4,2011-10-30 10:40:00,1.15,13230.0,United Kingdom
549683,22492,MINI PAINT SET VINTAGE,8,2011-05-12 13:02:00,0.86,14062.0,United Kingdom
542625,22722,SET OF 6 SOLDIER SKITTLES,1,2011-10-11 13:01:00,6.16,13140.0,United Kingdom
544853,22469,HEART OF WICKER SMALL,1,2011-09-25 19:19:00,2.66,13440.0,United Kingdom
538318,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-01-14 10:55:00,1.58,12614.0,United Kingdom
540027,22469,HEART OF WICKER SMALL,2,2011-07-17 14:12:00,1.33,12816.0,United Kingdom
544520,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-04-30 10:26:00,2.31,13397.0,United Kingdom
541620,22659,LUNCH BAG CARS BLUE,2,2011-04-01 18:02:00,1.71,13012.0,United Kingdom
547467,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-08-24 14:38:00,6.39,13763.0,United Kingdom
551109,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-03-11 08:04:00,2.55,14270.0,United Kingdom
544380,22383,LUNCH BAG SUKI DESIGN,2,2011-02-25 11:57:00,2.12,13394.0,United Kingdom
538401,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-07-18 11:46:00,2.94,12628.0,France
549702,22469,HEART OF WICKER SMALL,2,2011-09-20 16:00:00,2.3,14062.0,United Kingdom
550858,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-03-02 16:13:00,1.44,14235.0,France
547109,22629,SPACEBOY LUNCH BOX,1,2011-09-01 09:40:00,1.77,13725.0,United Kingdom
550543,22467,GUMBALL COAT RACK,2,2010-12-28 11:52:00,1.86,14180.0,United Kingdom
541781,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-03-01 18:25:00,2.83,13034.0,Spain
540237,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-10-16 11:25:00,4.76,12851.0,United Kingdom
543511,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,9,2011-06-24 13:31:00,4.36,13271.0,United Kingdom
541915,22633,HAND WARMER UNION JACK,3,2010-12-15 16:09:00,2.02,13050.0,United Kingdom
537043,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-09-11 12:04:00,2.49,12422.0,United Kingdom
548509,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-04-04 17:40:00,3.41,13894.0,United Kingdom
549066,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-12-06 15:32:00,2.91,13970.0,United Kingdom
541623,21928,JUMBO BAG WOODLAND ANIMALS,1,2011-08-21 13:35:00,2.47,13012.0,United Kingdom
536652,22632,HAND WARMER RED POLKA DOT,2,2011-11-30 09:47:00,1.9,12387.0,United Kingdom
540811,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-08-15 09:39:00,4.27,12913.0,United Kingdom
544031,22469,HEART OF WICKER SMALL,2,2011-04-16 07:46:00,1.69,13343.0,United Kingdom
547440,22467,GUMBALL COAT RACK,6,2011-08-06 08:17:00,3.37,13763.0,United Kingdom
539766,22633,HAND WARMER UNION JACK,1,2011-08-02 19:40:00,2.69,12786.0,United Kingdom
545963,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-05-20 17:38:00,4.51,13581.0,United Kingdom
544816,22623,BOX OF VINTAGE JIGSAW BLOCKS,11,2011-10-01 11:43:00,5.88,13439.0,United Kingdom
545511,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-02-13 16:03:00,4.72,13506.0,Portugal
547450,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-10-29 07:35:00,5.24,13763.0,United Kingdom
542005,22386,JUMBO BAG PINK POLKADOT,1,2011-01-29 19:55:00,1.93,13066.0,United Kingdom
545449,23301,GARDENERS KNEELING PAD KEEP CALM,5,2011-04-06 12:50:00,3.43,13505.0,United Kingdom
546477,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-08-17 07:14:00,4.73,13653.0,United Kingdom
548829,23355,HOT WATER BOTTLE KEEP CALM,5,2011-12-01 14:24:00,4.31,13943.0,Switzerland
541497,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-09-23 08:25:00,4.26,13003.0,United Kingdom
548076,22552,PLASTERS IN TIN STRONGMAN,3,2011-02-02 19:54:00,1.96,13834.0,United Kingdom
536825,22386,JUMBO BAG PINK POLKADOT,1,2011-08-30 07:49:00,1.71,12407.0,Sweden
549153,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-03-07 08:25:00,2.81,13980.0,United Kingdom
536768,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-06-01 17:21:00,3.52,12396.0,United Kingdom
551182,22623,BOX OF VINTAGE JIGSAW BLOCKS,6,2011-09-27 12:51:00,7.31,14279.0,United Kingdom
539367,23301,GARDENERS KNEELING PAD KEEP CALM,4,2011-08-06 13:58:00,2.19,12732.0,Austria
539492,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-07-13 08:28:00,2.73,12745.0,United Kingdom
537090,22492,MINI PAINT SET VINTAGE,1,2011-08-06 09:46:00,0.68,12428.0,Sweden
544424,22386,JUMBO BAG PINK POLKADOT,2,2011-10-12 12:10:00,2.74,13395.0,USA
544242,22469,HEART OF WICKER SMALL,2,2011-04-19 11:00:00,1.31,13370.0,United Kingdom
546617,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-08-03 16:33:00,1.97,13662.0,United Kingdom
543071,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-08-01 19:15:00,2.05,13205.0,United Kingdom
542487,22633,HAND WARMER UNION JACK,1,2011-06-24 09:48:00,2.52,13130.0,United Kingdom
547880,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2011-08-24 14:56:00,4.62,13806.0,United Kingdom
539550,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2010-12-18 11:24:00,3.91,,United Kingdom
538841,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-09-10 12:43:00,5.32,12673.0,United Kingdom
546556,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-11-15 09:36:00,2.19,13659.0,France
538484,22310,IVORY KNITTED MUG COSY,5,2011-11-20 11:09:00,1.52,12638.0,United Kingdom
547769,22722,SET OF 6 SOLDIER SKITTLES,1,2011-03-25 14:47:00,8.68,13798.0,United Kingdom
546096,21175,GIN + TONIC DIET METAL SIGN,8,2011-06-23 12:41:00,2.1,13600.0,United Kingdom
547451,84406B,CREAM CUPID HEARTS COAT HANGER,13,2011-02-06 14:40:00,3.61,13763.0,United Kingdom
543246,23301,GARDENERS KNEELING PAD KEEP CALM,7,2011-05-10 09:58:00,1.8,,Belgium
551669,22552,PLASTERS IN TIN STRONGMAN,1,2011-10-24 10:09:00,1.68,14336.0,United Kingdom
551356,22469,HEART OF WICKER SMALL,1,2011-07-20 16:28:00,2.42,14304.0,Australia
540209,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,26,2011-11-23 18:50:00,4.24,12846.0,United Kingdom
540157,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-11-30 15:21:00,1.02,12839.0,United Kingdom
548156,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-02-05 12:57:00,4.2,13848.0,United Kingdom
544827,22551,PLASTERS IN TIN SPACEBOY,1,2011-09-05 16:21:00,1.94,13439.0,United Kingdom
542878,23356,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-12-04 10:41:00,5.18,13186.0,France
538682,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-07-09 11:40:00,5.59,12657.0,United Kingdom
543522,22552,PLASTERS IN TIN STRONGMAN,2,2011-06-06 17:27:00,1.89,13271.0,United Kingdom
537127,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-09-24 19:19:00,4.28,12429.0,United Kingdom
550040,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-10-18 12:37:00,2.46,14092.0,United Kingdom
543551,22629,SPACEBOY LUNCH BOX,1,2011-05-11 12:40:00,3.15,13272.0,United Kingdom
548301,23301,GARDENERS KNEELING PAD KEEP CALM,7,2011-06-14 07:06:00,2.03,13865.0,Spain
549807,22310,IVORY KNITTED MUG COSY,2,2011-04-03 08:52:00,2.47,14068.0,Germany
541504,22492,MINI PAINT SET VINTAGE,3,2011-01-24 16:21:00,0.66,13003.0,United Kingdom
543521,22386,JUMBO BAG PINK POLKADOT,2,2011-11-15 19:14:00,2.1,13271.0,United Kingdom
544575,22467,GUMBALL COAT RACK,1,2011-07-10 11:06:00,3.56,13403.0,United Kingdom
537863,22386,JUMBO BAG PINK POLKADOT,1,2011-10-19 16:42:00,2.22,12552.0,United Kingdom
546978,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-03-16 19:01:00,2.52,13712.0,United Kingdom
547208,71053,WHITE METAL LANTERN,7,2011-10-04 14:51:00,5.37,13738.0,United Kingdom
542651,22659,LUNCH BAG CARS BLUE,3,2011-01-11 17:20:00,1.91,13143.0,United Kingdom
545997,23084,RABBIT NIGHT LIGHT,1,2011-08-10 14:45:00,2.17,13585.0,United Kingdom
548956,22551,PLASTERS IN TIN SPACEBOY,3,2011-08-20 08:53:00,2.17,13965.0,France
539798,22722,SET OF 6 SOLDIER SKITTLES,1,2011-11-11 16:21:00,9.11,12786.0,United Kingdom
542054,22551,PLASTERS IN TIN SPACEBOY,1,2011-09-25 11:29:00,2.41,13070.0,Germany
536875,23356,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-09-29 08:07:00,5.56,12415.0,France
539240,22467,GUMBALL COAT RACK,2,2011-02-17 16:12:00,3.67,12714.0,United Kingdom
550198,23084,RABBIT NIGHT LIGHT,2,2011-04-15 12:05:00,1.73,14122.0,France
538326,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-12-02 15:45:00,3.1,12617.0,United Kingdom
543650,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-09-29 18:44:00,2.79,13287.0,United Kingdom
550301,47566,PARTY BUNTING,1,2011-09-23 19:28:00,4.65,14136.0,United Kingdom
538037,22423,REGENCY CAKESTAND 3 TIER,4,2011-09-17 11:16:00,14.57,12576.0,United Kingdom
536966,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-11-08 12:41:00,4.33,12417.0,United Kingdom
548970,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-07-15 19:20:00,4.81,13965.0,France
547581,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-04-24 12:11:00,4.59,13771.0,United Kingdom
549518,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-05-12 15:26:00,4.92,,United Kingdom
537674,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-11-03 13:25:00,3.36,12529.0,United Kingdom
550840,22310,IVORY KNITTED MUG COSY,4,2011-11-12 16:23:00,2.44,14233.0,United Kingdom
542257,22580,ADVENT CALENDAR GINGHAM SACK,5,2011-01-30 07:12:00,3.38,13094.0,United Kingdom
542317,10002,INFLATABLE POLITICAL GLOBE,8,2011-10-11 09:20:00,1.12,13101.0,United Kingdom
538064,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-11-05 19:28:00,3.47,12577.0,United Kingdom
539101,23301,GARDENERS KNEELING PAD KEEP CALM,5,2011-06-11 12:19:00,2.51,12706.0,United Kingdom
546176,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-07-01 08:01:00,3.12,13609.0,Netherlands
538957,22551,PLASTERS IN TIN SPACEBOY,1,2011-05-30 09:56:00,1.69,12690.0,Belgium
548544,23298,SPOTTY BUNNY DOORSTOP,5,2011-08-04 13:19:00,4.85,13901.0,Switzerland
538406,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-10-12 07:58:00,1.25,12628.0,France
539947,23298,SPOTTY BUNNY DOORSTOP,2,2011-05-09 11:18:00,5.07,12809.0,United Kingdom
540247,22629,SPACEBOY LUNCH BOX,1,2011-04-26 15:18:00,1.93,12851.0,United Kingdom
539962,22722,SET OF 6 SOLDIER SKITTLES,9,2011-11-23 08:46:00,6.48,12812.0,United Kingdom
548452,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-16 07:51:00,7.79,13887.0,United Kingdom
544394,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-08-21 14:30:00,3.62,13394.0,United Kingdom
536815,23300,GARDENERS KNEELING PAD CUP OF TEA,3,2011-02-03 14:57:00,2.03,12406.0,Portugal
545807,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,11,2011-10-12 12:13:00,4.15,13569.0,United Kingdom
550238,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-09-13 15:35:00,3.19,14126.0,Netherlands
543477,21928,JUMBO BAG WOODLAND ANIMALS,4,2011-04-10 10:11:00,2.08,13265.0,United Kingdom
544551,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-11-27 09:04:00,4.34,13403.0,United Kingdom
543063,23298,SPOTTY BUNNY DOORSTOP,7,2011-05-28 12:14:00,4.02,13204.0,Japan
547769,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-03-25 14:47:00,7.98,13798.0,United Kingdom
543776,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2011-06-10 08:46:00,3.67,13310.0,United Kingdom
546396,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-06-11 13:39:00,1.62,13640.0,United Kingdom
539901,22467,GUMBALL COAT RACK,5,2011-05-28 16:02:00,3.7,12804.0,United Kingdom
536936,22623,BOX OF VINTAGE JIGSAW BLOCKS,24,2011-09-04 09:53:00,5.76,12415.0,France
548173,22386,JUMBO BAG PINK POLKADOT,3,2011-10-11 08:02:00,2.07,13848.0,United Kingdom
539152,21928,JUMBO BAG WOODLAND ANIMALS,2,2011-09-07 15:37:00,2.29,12706.0,United Kingdom
545333,22310,IVORY KNITTED MUG COSY,2,2011-02-03 09:27:00,1.99,13492.0,United Kingdom
537340,71053,WHITE METAL LANTERN,3,2011-06-24 12:27:00,0.0,12475.0,United Kingdom
549729,21928,JUMBO BAG WOODLAND ANIMALS,3,2011-11-23 19:32:00,2.99,14066.0,United Kingdom
548550,23084,RABBIT NIGHT LIGHT,1,2010-12-23 10:41:00,1.96,13901.0,Switzerland
538975,22698,PINK REGENCY TEACUP AND SAUCER,3,2011-03-10 09:26:00,3.53,12690.0,Belgium
542208,22633,HAND WARMER UNION JACK,2,2011-01-19 18:27:00,1.73,13089.0,United Kingdom
538595,22467,GUMBALL COAT RACK,7,2011-09-22 08:49:00,3.52,12646.0,United Kingdom
546592,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-01-15 16:24:00,2.03,13662.0,United Kingdom
542344,23355,HOT WATER BOTTLE KEEP CALM,6,2011-05-22 15:27:00,6.7,13101.0,United Kingdom
538874,71053,WHITE METAL LANTERN,1,2011-06-26 18:33:00,3.69,12679.0,Norway
536739,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-09-27 13:31:00,2.15,12395.0,United Kingdom
540612,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-12-02 08:43:00,2.4,12890.0,United Kingdom
549415,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-11-08 08:49:00,3.83,14032.0,United Kingdom
548054,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-10-06 14:10:00,4.75,13829.0,United Kingdom
536868,10002,INFLATABLE POLITICAL GLOBE,1,2011-06-07 08:06:00,1.0,12415.0,France
540992,22580,ADVENT CALENDAR GINGHAM SACK,5,2011-05-21 19:06:00,3.15,12943.0,United Kingdom
542223,21175,GIN + TONIC DIET METAL SIGN,8,2011-06-20 15:45:00,1.93,,United Kingdom
547031,21176,CHOCOLATE HOT WATER BOTTLE,6,2011-11-03 12:59:00,6.78,13715.0,United Kingdom
541927,22752,SET 7 BABUSHKA NESTING BOXES,11,2011-10-13 07:07:00,5.23,13052.0,United Kingdom
546939,23356,HOT WATER BOTTLE TEA AND SYMPATHY,8,2011-08-18 18:00:00,6.4,13712.0,United Kingdom
550089,22470,HEART OF WICKER LARGE,1,2011-11-06 08:43:00,2.97,14100.0,United Kingdom
539447,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-31 16:31:00,2.9,12743.0,Norway
544615,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-01-29 15:00:00,2.18,13412.0,United Kingdom
545990,22552,PLASTERS IN TIN STRONGMAN,1,2011-05-07 09:32:00,1.81,13585.0,United Kingdom
546248,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-14 13:43:00,9.62,13622.0,United Kingdom
547000,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-05-02 13:50:00,11.44,13715.0,United Kingdom
546377,22632,HAND WARMER RED POLKA DOT,1,2011-12-08 19:08:00,1.49,13639.0,United Kingdom
540309,10002,INFLATABLE POLITICAL GLOBE,1,2011-03-22 16:17:00,0.88,12856.0,United Kingdom
547774,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3,2011-07-22 18:05:00,1.73,13798.0,United Kingdom
