InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
530298,SKU-005,Notebook A5,1,2024-05-11 17:22:00,5.04,10047.0,Netherlands,5.04
530298,SKU-006,Wireless Charger,1,2024-07-14 10:54:00,26.12,10020.0,Netherlands,26.12
530299,SKU-009,Running Socks,8,2024-08-03 20:46:00,7.0,10078.0,Portugal,56.0
530299,SKU-010,Bluetooth Speaker,1,2024-05-13 11:32:00,51.13,10051.0,Germany,51.13
530299,SKU-010,Bluetooth Speaker,1,2024-05-17 09:06:00,45.26,10146.0,Spain,45.26
530300,SKU-010,Bluetooth Speaker,1,2024-05-07 20:00:00,45.64,10032.0,Portugal,45.64
530300,SKU-009,Running Socks,1,2024-04-18 11:45:00,6.95,10044.0,Germany,6.95
530300,SKU-004,Reusable Bottle,1,2025-01-10 12:10:00,16.66,10146.0,Spain,16.66
530301,SKU-009,Running Socks,3,2024-10-20 08:46:00,7.69,10143.0,Italy,23.07
530301,SKU-002,Organic Green Tea,1,2025-04-08 22:13:00,9.29,10014.0,United Kingdom,9.29
530301,SKU-009,Running Socks,2,2025-01-09 21:45:00,7.43,10144.0,United Kingdom,14.86
530302,SKU-008,Yoga Mat,2,2025-02-06 13:44:00,26.55,10107.0,France,53.1
530302,SKU-010,Bluetooth Speaker,2,2024-07-14 10:28:00,40.9,10121.0,United Kingdom,81.8
530302,SKU-011,Cotton Tote Bag,2,2024-07-12 09:11:00,9.28,10140.0,France,18.56
530303,SKU-006,Wireless Charger,3,2024-12-13 14:27:00,24.3,10120.0,Portugal,72.9
530303,SKU-004,Reusable Bottle,1,2024-02-02 16:14:00,16.63,10055.0,Netherlands,16.63
530303,SKU-007,Desk Lamp,2,2024-09-08 09:48:00,32.5,10016.0,France,65.0
530304,SKU-006,Wireless Charger,1,2024-11-27 09:29:00,20.91,10140.0,France,20.91
530304,SKU-002,Organic Green Tea,1,2024-03-29 16:08:00,9.33,10010.0,Netherlands,9.33
530304,SKU-008,Yoga Mat,1,2024-03-12 20:23:00,25.28,10073.0,France,25.28
530305,SKU-012,Phone Stand,1,2024-09-21 12:35:00,12.65,10114.0,Italy,12.65
530305,SKU-012,Phone Stand,1,2024-10-07 08:05:00,12.16,10084.0,United Kingdom,12.16
530305,SKU-006,Wireless Charger,2,2025-03-13 15:07:00,21.74,10103.0,Netherlands,43.48
530306,SKU-007,Desk Lamp,2,2024-10-24 12:29:00,29.13,10143.0,Italy,58.26
530306,SKU-010,Bluetooth Speaker,2,2024-11-04 19:19:00,40.95,10058.0,Italy,81.9
530306,SKU-011,Cotton Tote Bag,1,2025-04-22 21:28:00,11.13,10075.0,France,11.13
530307,SKU-004,Reusable Bottle,3,2025-02-03 16:26:00,14.83,10006.0,Spain,44.49
530307,SKU-005,Notebook A5,1,2024-10-19 21:27:00,5.32,10101.0,Germany,5.32
530307,SKU-004,Reusable Bottle,1,2024-05-14 21:04:00,16.62,10051.0,Germany,16.62
530308,SKU-008,Yoga Mat,1,2025-01-19 18:23:00,24.58,10053.0,Netherlands,24.58
530308,SKU-003,Ceramic Mug,6,2025-01-16 08:43:00,6.79,10075.0,France,40.74
530308,SKU-008,Yoga Mat,6,2024-08-03 18:06:00,23.83,10068.0,Netherlands,142.98
530309,SKU-007,Desk Lamp,1,2024-11-15 15:33:00,34.41,10033.0,Germany,34.41
530309,SKU-011,Cotton Tote Bag,2,2024-06-23 18:05:00,9.01,10144.0,United Kingdom,18.02
530309,SKU-002,Organic Green Tea,1,2024-07-16 10:25:00,9.58,10146.0,Spain,9.58
530310,SKU-007,Desk Lamp,1,2025-01-17 19:37:00,36.17,10078.0,Portugal,36.17
530310,SKU-002,Organic Green Tea,4,2024-08-08 19:59:00,8.76,10016.0,France,35.04
530310,SKU-003,Ceramic Mug,6,2024-06-30 09:23:00,6.86,10138.0,France,41.16
530311,SKU-004,Reusable Bottle,2,2024-02-11 13:12:00,15.04,10015.0,United Kingdom,30.08
530311,SKU-010,Bluetooth Speaker,1,2024-03-11 21:25:00,49.9,10014.0,United Kingdom,49.9
530311,SKU-002,Organic Green Tea,1,2025-01-07 11:53:00,9.24,10036.0,United Kingdom,9.24
530312,SKU-007,Desk Lamp,1,2024-11-07 19:31:00,31.43,10037.0,Italy,31.43
530312,SKU-005,Notebook A5,1,2024-07-26 20:45:00,5.47,10108.0,Germany,5.47
530312,SKU-010,Bluetooth Speaker,4,2024-03-19 17:17:00,46.4,10106.0,France,185.6
530313,SKU-011,Cotton Tote Bag,1,2025-01-15 14:22:00,9.8,10008.0,United Kingdom,9.8
530313,SKU-008,Yoga Mat,2,2025-02-13 18:38:00,26.14,10140.0,France,52.28
530313,SKU-007,Desk Lamp,1,2024-08-09 15:32:00,29.69,10019.0,Italy,29.69
530314,SKU-005,Notebook A5,1,2025-03-02 10:49:00,5.45,10069.0,Spain,5.45
530314,SKU-008,Yoga Mat,5,2025-01-10 09:07:00,22.85,10110.0,France,114.25
530314,SKU-005,Notebook A5,1,2024-08-11 15:31:00,5.35,10069.0,Spain,5.35
530315,SKU-004,Reusable Bottle,1,2024-09-12 18:08:00,17.18,10119.0,Spain,17.18
530315,SKU-001,Premium Coffee Beans,1,2024-11-27 09:47:00,12.1,10012.0,Portugal,12.1
530315,SKU-001,Premium Coffee Beans,1,2025-01-06 21:04:00,12.66,10084.0,United Kingdom,12.66
530316,SKU-008,Yoga Mat,2,2024-05-31 18:01:00,23.31,10051.0,Germany,46.62
530316,SKU-003,Ceramic Mug,1,2024-09-13 14:38:00,7.56,10062.0,Portugal,7.56
530316,SKU-011,Cotton Tote Bag,2,2024-07-15 13:09:00,9.22,10078.0,Portugal,18.44
530317,SKU-005,Notebook A5,3,2024-06-28 17:39:00,5.41,10108.0,Germany,16.23
530317,SKU-002,Organic Green Tea,2,2024-10-20 20:04:00,7.74,10069.0,Spain,15.48
530317,SKU-011,Cotton Tote Bag,1,2024-08-29 20:33:00,10.96,10101.0,Germany,10.96
530318,SKU-008,Yoga Mat,1,2025-04-01 20:29:00,26.94,10064.0,Portugal,26.94
530318,SKU-004,Reusable Bottle,1,2024-05-31 12:42:00,17.03,10109.0,Italy,17.03
530318,SKU-008,Yoga Mat,3,2024-07-25 15:32:00,23.61,10074.0,Netherlands,70.83
530319,SKU-005,Notebook A5,2,2024-05-12 16:21:00,5.16,10146.0,Spain,10.32
530319,SKU-009,Running Socks,1,2024-08-28 16:01:00,6.93,10068.0,Netherlands,6.93
530319,SKU-001,Premium Coffee Beans,1,2025-03-29 14:56:00,12.19,10110.0,France,12.19
530320,SKU-002,Organic Green Tea,1,2024-11-13 14:28:00,9.76,10081.0,Germany,9.76
530320,SKU-006,Wireless Charger,2,2024-09-03 21:24:00,25.39,10118.0,Spain,50.78
530320,SKU-008,Yoga Mat,8,2024-08-10 15:02:00,27.55,10140.0,France,220.4
530321,SKU-001,Premium Coffee Beans,1,2024-04-15 10:35:00,12.49,10026.0,France,12.49
530321,SKU-011,Cotton Tote Bag,3,2024-11-29 21:49:00,10.47,10109.0,Italy,31.41
530321,SKU-005,Notebook A5,2,2024-08-09 22:45:00,6.0,10071.0,France,12.0
530322,SKU-003,Ceramic Mug,2,2024-09-16 15:27:00,8.07,10096.0,Portugal,16.14
530322,SKU-003,Ceramic Mug,1,2024-11-29 12:45:00,7.37,10043.0,United Kingdom,7.37
530322,SKU-007,Desk Lamp,1,2024-08-02 15:48:00,35.35,10130.0,Portugal,35.35
530323,SKU-002,Organic Green Tea,1,2024-07-22 17:43:00,8.24,10065.0,Netherlands,8.24
530323,SKU-008,Yoga Mat,1,2025-01-12 18:35:00,26.28,10091.0,France,26.28
530323,SKU-011,Cotton Tote Bag,2,2024-10-04 16:36:00,9.37,10032.0,Portugal,18.74
530324,SKU-008,Yoga Mat,1,2024-11-02 15:35:00,25.43,10044.0,Germany,25.43
530324,SKU-003,Ceramic Mug,2,2024-11-22 16:03:00,7.59,10074.0,Netherlands,15.18
530324,SKU-007,Desk Lamp,1,2025-01-13 12:31:00,33.19,10110.0,France,33.19
530325,SKU-010,Bluetooth Speaker,2,2024-06-14 14:39:00,46.6,10119.0,Spain,93.2
530325,SKU-011,Cotton Tote Bag,2,2024-08-31 13:49:00,10.98,10056.0,France,21.96
530325,SKU-005,Notebook A5,2,2024-06-13 13:03:00,6.19,10096.0,Portugal,12.38
530326,SKU-001,Premium Coffee Beans,3,2024-07-22 17:02:00,13.34,10121.0,United Kingdom,40.02
530326,SKU-003,Ceramic Mug,2,2024-05-15 21:23:00,7.48,10023.0,Spain,14.96
530326,SKU-006,Wireless Charger,1,2024-09-06 20:47:00,25.62,10090.0,Spain,25.62
530327,SKU-010,Bluetooth Speaker,3,2024-05-26 08:48:00,40.91,10019.0,Italy,122.73
530327,SKU-011,Cotton Tote Bag,2,2024-08-13 13:24:00,11.07,10032.0,Portugal,22.14
530327,SKU-002,Organic Green Tea,1,2024-11-07 14:22:00,7.88,10073.0,France,7.88
530328,SKU-006,Wireless Charger,1,2024-07-26 14:22:00,24.97,10110.0,France,24.97
530328,SKU-001,Premium Coffee Beans,1,2024-12-19 18:15:00,12.23,10143.0,Italy,12.23
530328,SKU-004,Reusable Bottle,2,2024-06-04 11:41:00,14.63,10115.0,United Kingdom,29.26
530329,SKU-005,Notebook A5,1,2024-06-08 17:05:00,5.73,10021.0,Portugal,5.73
530329,SKU-012,Phone Stand,1,2024-09-17 09:55:00,12.0,10147.0,Italy,12.0
530329,SKU-005,Notebook A5,1,2024-09-18 09:21:00,5.5,10138.0,France,5.5
530330,SKU-003,Ceramic Mug,1,2024-08-14 08:34:00,6.57,10044.0,Germany,6.57
530330,SKU-006,Wireless Charger,1,2024-09-15 08:29:00,21.38,10076.0,Germany,21.38
530330,SKU-011,Cotton Tote Bag,4,2024-06-03 21:27:00,9.76,10140.0,France,39.04
530331,SKU-010,Bluetooth Speaker,1,2024-07-29 16:57:00,43.33,10084.0,United Kingdom,43.33
530331,SKU-007,Desk Lamp,3,2024-09-27 12:01:00,32.45,10138.0,France,97.35
530331,SKU-012,Phone Stand,5,2025-03-14 15:37:00,10.71,10140.0,France,53.55
530332,SKU-001,Premium Coffee Beans,2,2024-09-17 13:24:00,11.67,10026.0,France,23.34
530332,SKU-010,Bluetooth Speaker,4,2025-01-06 14:20:00,44.52,10012.0,Portugal,178.08
530332,SKU-010,Bluetooth Speaker,2,2024-12-10 09:51:00,45.31,10130.0,Portugal,90.62
530333,SKU-008,Yoga Mat,1,2024-08-27 09:44:00,24.91,10020.0,Netherlands,24.91
530333,SKU-011,Cotton Tote Bag,10,2024-06-23 11:21:00,9.4,10019.0,Italy,94.0
530333,SKU-008,Yoga Mat,2,2024-08-22 16:51:00,26.23,10073.0,France,52.46
530334,SKU-011,Cotton Tote Bag,2,2024-11-10 13:10:00,8.97,10072.0,Portugal,17.94
530334,SKU-010,Bluetooth Speaker,4,2024-02-16 12:23:00,45.06,10078.0,Portugal,180.24
530334,SKU-007,Desk Lamp,1,2024-08-27 11:31:00,36.08,10140.0,France,36.08
530335,SKU-011,Cotton Tote Bag,1,2025-01-02 21:50:00,11.06,10034.0,Italy,11.06
530335,SKU-002,Organic Green Tea,1,2024-12-22 21:54:00,9.22,10068.0,Netherlands,9.22
530335,SKU-009,Running Socks,1,2024-09-01 11:18:00,7.69,10043.0,United Kingdom,7.69
530336,SKU-005,Notebook A5,6,2025-01-12 08:19:00,5.64,10131.0,Germany,33.84
530336,SKU-010,Bluetooth Speaker,2,2024-11-15 14:51:00,46.55,10063.0,Netherlands,93.1
530336,SKU-004,Reusable Bottle,5,2024-08-26 17:47:00,14.86,10016.0,France,74.3
530337,SKU-002,Organic Green Tea,2,2024-06-11 19:54:00,9.43,10085.0,Netherlands,18.86
530337,SKU-010,Bluetooth Speaker,1,2024-08-13 09:37:00,48.72,10047.0,Netherlands,48.72
530337,SKU-006,Wireless Charger,3,2025-02-17 12:04:00,21.41,10144.0,United Kingdom,64.23
530338,SKU-010,Bluetooth Speaker,2,2024-07-09 20:33:00,49.82,10013.0,Italy,99.64
530338,SKU-008,Yoga Mat,6,2024-06-27 14:13:00,24.51,10096.0,Portugal,147.06
530338,SKU-006,Wireless Charger,1,2024-09-30 20:04:00,23.15,10069.0,Spain,23.15
530339,SKU-011,Cotton Tote Bag,1,2024-02-16 21:19:00,10.2,10063.0,Netherlands,10.2
530339,SKU-009,Running Socks,1,2024-07-15 20:19:00,6.69,10052.0,Spain,6.69
530339,SKU-007,Desk Lamp,1,2024-09-08 18:34:00,33.8,10059.0,Germany,33.8
530340,SKU-006,Wireless Charger,3,2024-08-25 11:26:00,23.58,10085.0,Netherlands,70.74
530340,SKU-007,Desk Lamp,1,2024-11-02 12:39:00,31.77,10116.0,United Kingdom,31.77
530340,SKU-009,Running Socks,2,2024-05-27 15:42:00,6.79,10063.0,Netherlands,13.58
530341,SKU-009,Running Socks,1,2024-06-18 10:56:00,7.21,10040.0,Italy,7.21
530341,SKU-001,Premium Coffee Beans,3,2024-08-01 18:45:00,14.8,10112.0,United Kingdom,44.4
530341,SKU-009,Running Socks,1,2024-12-22 21:11:00,7.47,10081.0,Germany,7.47
530342,SKU-010,Bluetooth Speaker,1,2024-08-29 15:13:00,50.2,10106.0,France,50.2
530342,SKU-011,Cotton Tote Bag,2,2024-09-30 21:47:00,10.99,10069.0,Spain,21.98
530342,SKU-008,Yoga Mat,2,2024-05-04 12:59:00,25.74,10046.0,Germany,51.48
530343,SKU-011,Cotton Tote Bag,1,2024-10-25 16:51:00,9.94,10103.0,Netherlands,9.94
530343,SKU-010,Bluetooth Speaker,1,2024-06-04 21:49:00,45.18,10021.0,Portugal,45.18
530343,SKU-007,Desk Lamp,2,2024-11-28 22:36:00,33.13,10058.0,Italy,66.26
530344,SKU-012,Phone Stand,5,2024-10-28 18:03:00,10.45,10006.0,Spain,52.25
530344,SKU-009,Running Socks,1,2024-09-27 11:23:00,7.01,10118.0,Spain,7.01
530344,SKU-008,Yoga Mat,4,2024-08-21 10:15:00,22.05,10063.0,Netherlands,88.2
530345,SKU-003,Ceramic Mug,5,2024-10-28 19:43:00,7.32,10142.0,Netherlands,36.6
530345,SKU-005,Notebook A5,3,2024-04-07 21:27:00,4.95,10017.0,Italy,14.85
530345,SKU-007,Desk Lamp,1,2024-02-01 13:55:00,31.68,10074.0,Netherlands,31.68
530346,SKU-002,Organic Green Tea,1,2024-04-08 18:13:00,8.09,10023.0,Spain,8.09
530346,SKU-007,Desk Lamp,3,2024-08-25 12:52:00,32.34,10100.0,Italy,97.02
530346,SKU-005,Notebook A5,1,2024-06-28 18:10:00,5.59,10008.0,United Kingdom,5.59
530347,SKU-005,Notebook A5,2,2024-08-09 18:38:00,5.02,10105.0,Netherlands,10.04
530347,SKU-004,Reusable Bottle,1,2024-11-14 14:15:00,15.42,10110.0,France,15.42
530347,SKU-002,Organic Green Tea,4,2025-02-04 10:12:00,8.79,10105.0,Netherlands,35.16
530348,SKU-001,Premium Coffee Beans,1,2025-02-14 11:51:00,13.09,10071.0,France,13.09
530348,SKU-005,Notebook A5,1,2024-05-06 15:31:00,5.54,10021.0,Portugal,5.54
530348,SKU-009,Running Socks,1,2024-04-04 14:27:00,7.84,10078.0,Portugal,7.84
530349,SKU-011,Cotton Tote Bag,3,2024-08-02 22:02:00,10.79,10109.0,Italy,32.37
530349,SKU-004,Reusable Bottle,1,2024-05-04 10:17:00,14.79,10068.0,Netherlands,14.79
530349,SKU-003,Ceramic Mug,10,2024-03-19 08:16:00,7.27,10023.0,Spain,72.7
530350,SKU-005,Notebook A5,1,2024-09-25 18:35:00,5.06,10064.0,Portugal,5.06
530350,SKU-003,Ceramic Mug,1,2024-09-30 18:54:00,7.77,10110.0,France,7.77
530350,SKU-001,Premium Coffee Beans,3,2024-10-05 19:31:00,12.86,10130.0,Portugal,38.58
530351,SKU-001,Premium Coffee Beans,2,2025-01-11 08:55:00,11.94,10069.0,Spain,23.88
530351,SKU-002,Organic Green Tea,2,2024-08-20 13:38:00,8.36,10058.0,Italy,16.72
530351,SKU-005,Notebook A5,2,2025-05-10 21:04:00,5.53,10061.0,Portugal,11.06
530352,SKU-007,Desk Lamp,1,2024-03-13 22:23:00,32.75,10036.0,United Kingdom,32.75
530352,SKU-011,Cotton Tote Bag,1,2024-10-31 18:56:00,10.74,10075.0,France,10.74
530352,SKU-002,Organic Green Tea,1,2025-04-10 14:53:00,8.45,10043.0,United Kingdom,8.45
530353,SKU-012,Phone Stand,1,2024-12-05 21:08:00,12.56,10108.0,Germany,12.56
530353,SKU-004,Reusable Bottle,3,2025-02-16 09:36:00,15.67,10095.0,Netherlands,47.01
530353,SKU-012,Phone Stand,1,2024-11-22 16:59:00,12.22,10042.0,France,12.22
530354,SKU-002,Organic Green Tea,1,2024-10-27 16:42:00,8.18,10031.0,France,8.18
530354,SKU-010,Bluetooth Speaker,2,2024-09-23 20:59:00,41.44,10069.0,Spain,82.88
530354,SKU-009,Running Socks,1,2024-06-28 12:31:00,7.19,10032.0,Portugal,7.19
530355,SKU-002,Organic Green Tea,1,2024-04-01 11:38:00,8.01,10069.0,Spain,8.01
530355,SKU-002,Organic Green Tea,1,2025-01-06 20:51:00,9.45,10146.0,Spain,9.45
530355,SKU-006,Wireless Charger,2,2024-06-04 13:53:00,24.55,10071.0,France,49.1
530356,SKU-010,Bluetooth Speaker,3,2024-04-12 19:24:00,49.2,10044.0,Germany,147.6
530356,SKU-012,Phone Stand,4,2024-07-14 19:15:00,12.23,10018.0,Spain,48.92
530356,SKU-007,Desk Lamp,1,2024-10-16 11:09:00,35.81,10068.0,Netherlands,35.81
530357,SKU-002,Organic Green Tea,5,2024-10-05 10:13:00,9.37,10010.0,Netherlands,46.85
530357,SKU-005,Notebook A5,1,2025-01-06 15:26:00,5.42,10058.0,Italy,5.42
530357,SKU-005,Notebook A5,1,2024-05-20 21:37:00,5.73,10074.0,Netherlands,5.73
530358,SKU-001,Premium Coffee Beans,2,2024-05-13 15:34:00,13.05,10100.0,Italy,26.1
530358,SKU-006,Wireless Charger,1,2025-01-07 19:07:00,25.05,10054.0,Spain,25.05
530358,SKU-006,Wireless Charger,4,2024-08-30 16:27:00,24.87,10016.0,France,99.48
530359,SKU-008,Yoga Mat,2,2024-06-20 18:15:00,24.23,10024.0,Germany,48.46
530359,SKU-005,Notebook A5,1,2024-04-17 22:50:00,5.18,10005.0,Spain,5.18
530359,SKU-003,Ceramic Mug,2,2024-03-01 13:30:00,7.59,10018.0,Spain,15.18
530360,SKU-012,Phone Stand,5,2025-02-12 13:52:00,11.0,10024.0,Germany,55.0
530360,SKU-005,Notebook A5,1,2025-02-11 08:41:00,5.57,10084.0,United Kingdom,5.57
530360,SKU-010,Bluetooth Speaker,1,2024-04-08 08:53:00,44.92,10010.0,Netherlands,44.92
530361,SKU-012,Phone Stand,1,2024-08-07 18:51:00,10.69,10096.0,Portugal,10.69
530361,SKU-001,Premium Coffee Beans,1,2024-12-10 19:58:00,12.05,10043.0,United Kingdom,12.05
530361,SKU-011,Cotton Tote Bag,1,2024-06-17 11:16:00,10.49,10081.0,Germany,10.49
530362,SKU-009,Running Socks,1,2024-10-01 14:19:00,7.06,10064.0,Portugal,7.06
530362,SKU-011,Cotton Tote Bag,2,2024-10-23 19:23:00,8.98,10048.0,France,17.96
530362,SKU-011,Cotton Tote Bag,1,2024-06-01 09:34:00,10.3,10065.0,Netherlands,10.3
530363,SKU-004,Reusable Bottle,4,2024-04-03 21:28:00,15.07,10127.0,United Kingdom,60.28
530363,SKU-007,Desk Lamp,1,2024-11-24 08:58:00,34.21,10078.0,Portugal,34.21
530363,SKU-007,Desk Lamp,1,2024-06-13 22:58:00,34.86,10134.0,Netherlands,34.86
530364,SKU-005,Notebook A5,4,2024-03-25 12:05:00,5.67,10096.0,Portugal,22.68
530364,SKU-004,Reusable Bottle,1,2024-09-10 12:13:00,15.79,10078.0,Portugal,15.79
530364,SKU-003,Ceramic Mug,1,2024-10-14 22:28:00,7.32,10032.0,Portugal,7.32
530365,SKU-011,Cotton Tote Bag,1,2024-07-01 13:56:00,11.35,10126.0,United Kingdom,11.35
530365,SKU-011,Cotton Tote Bag,1,2024-11-26 14:50:00,9.18,10137.0,Netherlands,9.18
530365,SKU-001,Premium Coffee Beans,1,2024-07-02 12:55:00,14.25,10007.0,Germany,14.25
530366,SKU-002,Organic Green Tea,8,2024-11-06 21:49:00,8.54,10100.0,Italy,68.32
530366,SKU-008,Yoga Mat,10,2024-11-05 15:47:00,26.17,10099.0,Netherlands,261.7
530366,SKU-007,Desk Lamp,1,2024-11-03 22:53:00,35.05,10140.0,France,35.05
530367,SKU-006,Wireless Charger,1,2024-09-07 19:27:00,24.51,10143.0,Italy,24.51
530367,SKU-002,Organic Green Tea,2,2024-06-28 21:10:00,8.36,10043.0,United Kingdom,16.72
530367,SKU-012,Phone Stand,2,2024-08-25 12:32:00,11.77,10063.0,Netherlands,23.54
530368,SKU-002,Organic Green Tea,1,2024-03-17 13:26:00,8.07,10047.0,Netherlands,8.07
530368,SKU-010,Bluetooth Speaker,3,2024-05-25 19:52:00,41.72,10078.0,Portugal,125.16
530368,SKU-009,Running Socks,1,2025-02-26 19:20:00,7.44,10106.0,France,7.44
530369,SKU-008,Yoga Mat,1,2024-09-12 19:01:00,22.07,10051.0,Germany,22.07
530369,SKU-001,Premium Coffee Beans,1,2024-11-28 18:41:00,13.27,10020.0,Netherlands,13.27
530369,SKU-003,Ceramic Mug,2,2024-08-18 18:28:00,7.4,10004.0,United Kingdom,14.8
530370,SKU-011,Cotton Tote Bag,2,2025-03-24 10:00:00,9.09,10037.0,Italy,18.18
530370,SKU-007,Desk Lamp,1,2024-06-25 11:40:00,31.33,10046.0,Germany,31.33
530370,SKU-005,Notebook A5,5,2024-06-07 13:36:00,5.59,10118.0,Spain,27.95
530371,SKU-002,Organic Green Tea,2,2024-08-20 09:10:00,8.06,10087.0,France,16.12
530371,SKU-004,Reusable Bottle,1,2024-12-06 16:45:00,16.36,10068.0,Netherlands,16.36
530371,SKU-011,Cotton Tote Bag,1,2025-01-27 20:08:00,10.24,10023.0,Spain,10.24
530372,SKU-010,Bluetooth Speaker,1,2024-09-13 18:26:00,46.57,10126.0,United Kingdom,46.57
530372,SKU-006,Wireless Charger,1,2024-06-22 15:30:00,22.94,10126.0,United Kingdom,22.94
530372,SKU-012,Phone Stand,5,2025-04-14 10:16:00,13.11,10127.0,United Kingdom,65.55
530373,SKU-003,Ceramic Mug,1,2024-05-15 18:37:00,7.11,10002.0,France,7.11
530373,SKU-006,Wireless Charger,4,2024-06-01 20:18:00,24.16,10120.0,Portugal,96.64
530373,SKU-004,Reusable Bottle,1,2024-04-23 09:26:00,15.22,10138.0,France,15.22
530374,SKU-006,Wireless Charger,2,2024-08-22 10:25:00,20.71,10057.0,France,41.42
530374,SKU-007,Desk Lamp,2,2024-08-31 21:56:00,35.87,10147.0,Italy,71.74
530374,SKU-010,Bluetooth Speaker,1,2024-12-11 11:01:00,43.43,10026.0,France,43.43
530375,SKU-001,Premium Coffee Beans,1,2024-03-05 22:35:00,13.28,10112.0,United Kingdom,13.28
530375,SKU-011,Cotton Tote Bag,2,2024-10-15 17:40:00,11.2,10033.0,Germany,22.4
530375,SKU-004,Reusable Bottle,1,2024-12-07 22:05:00,15.91,10110.0,France,15.91
530376,SKU-008,Yoga Mat,3,2024-09-26 11:16:00,24.4,10096.0,Portugal,73.2
530376,SKU-012,Phone Stand,1,2024-05-31 21:10:00,12.12,10087.0,France,12.12
530376,SKU-001,Premium Coffee Beans,1,2024-01-09 14:39:00,13.57,10041.0,Spain,13.57
530377,SKU-007,Desk Lamp,2,2024-08-04 17:16:00,32.18,10055.0,Netherlands,64.36
530377,SKU-003,Ceramic Mug,2,2024-07-29 09:23:00,8.21,10061.0,Portugal,16.42
530377,SKU-003,Ceramic Mug,3,2025-02-04 17:07:00,7.29,10140.0,France,21.87
530378,SKU-001,Premium Coffee Beans,2,2024-11-01 19:33:00,14.48,10074.0,Netherlands,28.96
530378,SKU-007,Desk Lamp,10,2024-07-27 20:58:00,34.91,10100.0,Italy,349.1
530378,SKU-008,Yoga Mat,2,2024-07-20 21:43:00,26.31,10099.0,Netherlands,52.62
530379,SKU-008,Yoga Mat,1,2024-10-10 09:14:00,23.95,10133.0,Germany,23.95
530379,SKU-012,Phone Stand,1,2024-06-17 11:12:00,11.45,10147.0,Italy,11.45
530379,SKU-005,Notebook A5,1,2024-10-04 12:47:00,6.12,10091.0,France,6.12
530380,SKU-008,Yoga Mat,1,2025-04-16 14:08:00,25.79,10124.0,Germany,25.79
530380,SKU-007,Desk Lamp,1,2024-05-26 21:13:00,34.95,10027.0,Netherlands,34.95
530380,SKU-010,Bluetooth Speaker,1,2024-11-21 11:52:00,47.09,10006.0,Spain,47.09
530381,SKU-005,Notebook A5,2,2024-03-20 19:43:00,6.06,10110.0,France,12.12
530381,SKU-004,Reusable Bottle,2,2024-10-16 14:11:00,14.13,10040.0,Italy,28.26
530381,SKU-007,Desk Lamp,1,2024-03-25 20:09:00,35.73,10146.0,Spain,35.73
530382,SKU-001,Premium Coffee Beans,2,2024-09-13 12:16:00,14.3,10079.0,Italy,28.6
530382,SKU-004,Reusable Bottle,1,2024-08-30 17:28:00,13.79,10008.0,United Kingdom,13.79
530382,SKU-004,Reusable Bottle,1,2024-07-03 13:37:00,13.51,10100.0,Italy,13.51
530383,SKU-011,Cotton Tote Bag,3,2024-08-10 18:29:00,10.31,10101.0,Germany,30.93
530383,SKU-002,Organic Green Tea,2,2024-02-08 08:30:00,8.69,10040.0,Italy,17.38
530383,SKU-003,Ceramic Mug,5,2024-08-06 21:20:00,7.86,10090.0,Spain,39.3
530384,SKU-012,Phone Stand,5,2024-08-11 14:43:00,11.27,10083.0,Spain,56.35
530384,SKU-004,Reusable Bottle,1,2024-05-10 19:24:00,13.81,10130.0,Portugal,13.81
530384,SKU-012,Phone Stand,1,2025-01-03 14:47:00,11.65,10121.0,United Kingdom,11.65
530385,SKU-010,Bluetooth Speaker,1,2024-06-01 12:04:00,47.52,10001.0,Spain,47.52
530385,SKU-002,Organic Green Tea,1,2024-03-12 16:03:00,9.04,10097.0,Germany,9.04
530385,SKU-001,Premium Coffee Beans,2,2024-12-20 13:59:00,12.26,10121.0,United Kingdom,24.52
530386,SKU-004,Reusable Bottle,1,2024-02-10 15:58:00,16.66,10130.0,Portugal,16.66
530386,SKU-006,Wireless Charger,2,2024-06-19 17:42:00,22.05,10141.0,Spain,44.1
530386,SKU-010,Bluetooth Speaker,4,2024-05-16 19:47:00,49.79,10065.0,Netherlands,199.16
530387,SKU-001,Premium Coffee Beans,3,2025-02-04 08:16:00,12.99,10047.0,Netherlands,38.97
530387,SKU-009,Running Socks,3,2024-09-14 17:24:00,7.39,10055.0,Netherlands,22.17
530387,SKU-005,Notebook A5,1,2024-12-26 14:42:00,5.12,10085.0,Netherlands,5.12
530388,SKU-006,Wireless Charger,1,2024-11-13 10:57:00,22.24,10140.0,France,22.24
530388,SKU-009,Running Socks,1,2024-11-18 08:37:00,7.17,10051.0,Germany,7.17
530388,SKU-003,Ceramic Mug,1,2024-10-30 12:10:00,7.84,10130.0,Portugal,7.84
530389,SKU-009,Running Socks,1,2024-09-02 15:59:00,6.82,10026.0,France,6.82
530389,SKU-006,Wireless Charger,2,2024-06-13 22:29:00,24.67,10051.0,Germany,49.34
530389,SKU-003,Ceramic Mug,2,2024-10-06 09:20:00,6.6,10140.0,France,13.2
530390,SKU-012,Phone Stand,1,2024-10-07 16:27:00,13.16,10127.0,United Kingdom,13.16
530390,SKU-003,Ceramic Mug,2,2024-08-23 12:07:00,6.59,10081.0,Germany,13.18
